Context|Response
After40yearsofbeingstraighthowcouldInowfindmyselfinterestedinpeopleofthesamesexIhavehadafewsamesexencountersofmyowndoing|WhatmostpeopledontknowisthatsexualpreferencescanbefluidmeaningoursexualorientationisnotasfixedasmostpeoplebelieveWomeninparticulartendtobemorefluidintheirdesiretoexpressandexperiencesexItisnotuncommonforheterosexualwomenintheirmidlifetoexplorenewsexualappetitesThatsaidmentendtobemorerigidintheirorientationsparticularlyiftheyareheterowhilegaymentendtobemorefluidSoifyourdistressisoveryournewinterestsIwouldtellyouyouarenotaloneandnotabnormalSinceyouhavestartedexploringenjoyandconsiderseeingatherapisttohelpyounavigateyourfeelingsaroundthisnewsexuallifeWarmwishes
After40yearsofbeingstraighthowcouldInowfindmyselfinterestedinpeopleofthesamesexIhavehadafewsamesexencountersofmyowndoing|SexualityisnormallyformedduringadolescenceItwouldbeextremelyrareforsomeonetodevelopfeelingsofsamesexattractionlaterinlifeIwouldexplorewhethertheattractionyouareexperiencingissexuallybasedorintimacybasedPerhapsyouarecravingacloseemotionallyintimaterelationshipwiththesamesexbuthavesomehowsexualizedthatdesirePeopleoftenshortcutemotionalintimacyforsexualintimacyThiswouldbesomethingtoexplorewithacounselor
After40yearsofbeingstraighthowcouldInowfindmyselfinterestedinpeopleofthesamesexIhavehadafewsamesexencountersofmyowndoing|Fewpeopleareactually100straightor100gaySexualpreferenceexistsonacontinuumOverthecourseofmanyyearsapersonssexualpreferencemayshift
After40yearsofbeingstraighthowcouldInowfindmyselfinterestedinpeopleofthesamesexIhavehadafewsamesexencountersofmyowndoing|SexualityisfluidItispossibletofindyourselfattractedsexuallyoraffectionallytodifferenttypesofpeopleatdifferenttimesinyourlife
After40yearsofbeingstraighthowcouldInowfindmyselfinterestedinpeopleofthesamesexIhavehadafewsamesexencountersofmyowndoing|DuringtheseencountersdidyoufeelsafeacceptedWhereyouabletoexperiencesomethingnewinyourlifeItisnaturaltofeelattractiontoallpeopleAsyoungchildrenweloveeveryoneItwasaswegotolderthatthesocialconstructshadusmakeachoiceItcouldhavebeenthatyouwerealwaysattractedtothesamesexbutnowareallowingyourselftofeelandexploreButalsoknowthatlifeisinterestingaswegrowandmaturewefindthatwelikethingsweneverlikedbeforethingswesaidwewouldneverdonowseemappealingWhatisthestoryyouaretellingyourselfabouthavingtheseinterestsTrytonotoverthinkyourattractionsSeewheretheytakeyouYouareonajourneytodiscoveryourself
After40yearsofbeingstraighthowcouldInowfindmyselfinterestedinpeopleofthesamesexIhavehadafewsamesexencountersofmyowndoing|TherearemanypossibleanswerstoyourquestionThebestonewillbetheoneyoudecideafterreflectingonyourownreasoningastoyoursexualattractionchangeSometimespeopleinhibittheirsexualitybcoffearotherswilldisapproveCurrentlysinceinmostcirclesbeinggayisacceptabletheconditionsaremucheasiernowtocomeoutMaybethisdescribesyouHowhappyareyouinyourmarriageSometimespeoplefinditeasiertodiscoverasuddenchangeintheirsexualitythantofacepainfulemotionsinanexistingmarriageTheseareonlytwotheoreticalpossibilitiesandmaynotevenreflectyourownWhatmattersisyourselfdiscoveryandthatyoutrustyourfindingsastheanswertoyourquestion
ImagirlandIcanttellwhetherImbisexualorgayIlikegirlsalittlemorethanboysbutIdontreallyknow|IwouldaskyoudoyoufeellikeyouneedtocomeupwithalabelIstheresomethingaboutidentifyingasoneortheotherthatwouldbehelpfulforyouFromwhatcurrentsciencehastoldusaboutsexualorientationitsaspectrumTherearepeopleonthespectrumwhoareclearlygayorclearlyheterosexualandthenthereiseveryoneinbetweenwhichincludesbeingbisexualwhichIguessinthespectrumwouldbesmackinthemiddleItmaybetooearlyforyoutoidentifyasanyonethingonthatspectrumasyousaybutIdontreallyknowormaybeasyoumovethroughlifeyoujustwontidentifyasanyonethingandthatstotallyokayThemostimportantthinginmyprofessionalopinionistoacceptyourselffullyforwhateveritisthatyouareThesecondmostimportantthinginmyprofessionalopiniontooistobehonestwithyourselfandyourpartnersabouthoweveryoudoidentifyyoursexualorientation
ImagirlandIcanttellwhetherImbisexualorgayIlikegirlsalittlemorethanboysbutIdontreallyknow|SexualorientationisnotalwayssomethingthatisclearlydefinableSomepeoplelookatitonacontinuumwherebeingattractedtoonlyboysisatoneendonlygirlsisattheotherandbisexualisinthemiddleAnywhereinbetweenthosepointscanbeanyamountofattractiontoboysorgirlsIfyoudontknowwhetheryouaregayorbisexualthatisokayAlotofpeopledontknowforquitesometimeInadditiontothatafterpeopledoknowwhotheyareattractedtoalotoftimestheydonotusethetermsgayorbisexualforquiteawhileItsokaynottoknowThinkaboutwhatsortsofexpectationsyouhaveforyouridealrelationshipSomeexamplesmayincludetrustrespectavailabilityforconversationorconnectionetcWhateveritisthatyoufindimportantinarelationshipislikelywhatmattersmostIfyouarestrugglingwithlearningwhatitisthatyouwouldlikeinarelationshiporanyotherfeelingsconnectedwithwhatyouarethinkingandfeelingIwouldsuggestconnectingwithalocaltherapistsoyouhaveaplacetotalkaboutwhatyouareexperiencing
WhatshouldIdowhenweseeeachother|IamsosorrythishappenedSharingapartofyourprivatelifewithoutyourpermissioncanbesopainfulImightsuggestdependingonyourrelationshipreachingouttoyoursisteranddiscussingthisorsettingboundarythatyoudontwanttodiscussyourprivatelifeImightalsospeakwithyourwifeandsharehowhurtyouareandwhatyouneedtohappenmovingforwardtobegintoheal
WhatshouldIdowhenweseeeachother|EchoingothershereImsorrysheshouldnthaveHopefullyyouwillhaveaconversationorinrealityseveralconversationsaboutrelationshipexpectationsofprivacyAretherethingsyourwifewouldpreferyounotsharewithherfamilyWithoutexploringwhatisorisntokaythroughhealthydialogitsentirelypossibleshefelthersisterwasinthecircleofpeopleshecouldsharethiswithAllthatsaidthoughnowthatyouvebeenoutedyouhaveanopportunitytobemoreauthenticallyyouwhatwillyoudowithit
WhatshouldIdowhenweseeeachother|IamsosorrythatthishappenedNobodydeservestobeoutedwithouttheirpermissionIwouldencourageyoutogetintouchwithsomeonewhoissupportiveandacceptingandplantotouchbasewiththemafteryouseeyourwifessisterYoucanalsoplantotakesometimeforselfcareafteryouseeherForexampleifyouenjoybikeridesplanontakingabikerideafterwardPlantodosomethingthatfeelsnurturingandcaringBestofluck
IwasbornagirlIlooklikeaboyIsometimesfeellikeadifferentvariationofgenderIdontknowwhattosayifsomeoneasksmygenderIjustgetreallyconfusedandusuallysaymybirthgender|HiasanaffirminggendertherapistIliketoletpeopleknowthatlikesexualitygenderisaspectrumtooItspossibletolooklikeagirlandfeelmorelikeaboyjustasitspossibletofeelhalfwaybetweenaboyandagirloranywhereelseonahorizontallinewithtwopointsbetweenitSomepeopleusedifferentpronounsorwordstoexpresstheirgenderandthatsokayItsuptoyoutofindoutwhatismostcomfortable
IwasbornagirlIlooklikeaboyIsometimesfeellikeadifferentvariationofgenderIdontknowwhattosayifsomeoneasksmygenderIjustgetreallyconfusedandusuallysaymybirthgender|IfyourefeelinglikeyourgenderisdifferentthanthegenderyouarebornwithandtherearemanydifferenttermstohelpdescribethatGenderisactuallylookedatonaspectrumTransgenderisjustoneofthosetermsbutlookingattheinformationheremayhelphttpwwwtransequalityorgabouttransgenderImnotsayingthatyoushouldusethetermtransgendertodescribeyourselfbecausethatmaynotaccuratelydescribewhatyouareexperiencingbutImjusttryingtopointyoutosomemoreresourcesAsforwhattosaytosomeonewhoasksyourgenderthatbecomesaquestionwithalotofdifferentpartsThisisprobablysomethingthatwouldbebesttalkedoutwithsomeoneelsewhoyoutrustIdontknowwhetherthatisyourfamilyfriendsandmentalhealthprofessionalandmemberoftheclergyorsomeoneelseTherearemanydifferentthingsthanyoucouldsayandtheyareallrelatedtohowmuchyoualreadytosharewithotherpeopleabouthowyoufeelregardingyourgenderGenerallyIwouldsuggestitwouldbeimportanttobecomecomfortablewithhowyoufeelyourselfandpossiblytellsomepeoplewhomyoureallytrustfirstAlsoconsiderthatonceyoutellsomeonesomethingitsnotpossibletoundoitsoifyoutellsomeonetheymaytellsomeoneelseThenthereisalsothematterofpeoplehavingverydifferentreactionsrelatedtodifferentgendersandnoteveryonewillbesupportiveIhopethatyouareabletosurroundyourselfwithsomepeoplewhoarewillingtounderstandandworkthroughthiswithyousothatyouhavesomeideashowtoreactifyoucomeacrosssomeonewhodoesnotunderstandPleaserememberthatthereisalwayssomeonetotalkwith
IwasbornagirlIlooklikeaboyIsometimesfeellikeadifferentvariationofgenderIdontknowwhattosayifsomeoneasksmygenderIjustgetreallyconfusedandusuallysaymybirthgender|IagreewithSherryitisOKtogivetheanswerthatyoufeelmostfamiliarwithThemostimportantpartisnotwhopeoplethinkyouarebutthatyouknowwhoyouareReadaboutgenderidentityandfluidityDiscoveringtheanswerisaprocessdontrushittocomplywithotherseitherwayIfyoufeelthatthisisaconstantissuethatkeepsyouawakeandkeepsyoufromenjoyingyourlifeconsidergoingtoatherapisttodiscussyourfeelingsandconcernsQusignificaqueyomesientacomodiferentesgnerosNaccomoniaMeveocomonioAvecessientocomounavariacindiferentedegneroNosqudecirleaotroscuandopreguntaquesoyMesientoconfusoysolodigomigenerodenacimientoEstoydeacuerdoconSherryestbiendarlarespuestaquesesientamscmodaLapartemsimportantenoesquienlasotraspersonaspiensenqueeressinoquientpiensasqueeresLeesobreeltemadeidentidaddegneroyfluidezdegneroDescubrirtugneropuedeserunprocesonoloapresuresparacomplaceraotraspersonasSisientesqueestetemateestaquitandoelsuenoyteimpidedisfrutartuvidahablacontuconsejerosobretussentimientosypreocupaciones
IwasbornagirlIlooklikeaboyIsometimesfeellikeadifferentvariationofgenderIdontknowwhattosayifsomeoneasksmygenderIjustgetreallyconfusedandusuallysaymybirthgender|ItisoktotellsomeonewhoiscasuallyaskingaboutyourgenderwhatiswrittenonyourbirthcertificateMeasurethesignificanceofyouranswertothesignificanceofthepersonwhoisaskingyouthequestionInadditionyouarestatingthesimpletruthsotheresnothingwrongwithstatingwhatisonyourbirthcertificateDoyouunderstandthereasonofwhypeopleareaskingaboutyourgenderItisnotacommonquestionsoIwonderaboutthecontextinwhichthishappensThewholefieldofgenderidentityisextremelypopularnowPopularusuallymeanspeoplearesweptintoatrendjustbecauseitisintheairnotbecausetheyvegiventhetimeandseriousnesstothoughtfullyconsiderifthetrendhasanythingtodowiththempersonallyKeepopenmindedtowhoyouareincludingifyouaretrulyadifferentgenderthantheoneyourebornintoItisaverycomplicatedquestionandlatelypeopleespeciallyteensareansweringitmuchmorerapidlythanseemspossibletofullyconsider
IvebeengoingthrougharoughtimelatelyIbeenintonothingbutwomenIveneverthoughtaboutmenuntilaweekagoImveryupsetanddepressedaboutthisItsnotnormaltomeIlookedatgaypornmorethanoncetoprovethatImnotgayIgetthesameresultseachtimeandIfeeldisgustThisistoughonmeImscaredthatIlookedtoomanytimesIkeepthinkingaboutitandshakeallthetime|AreyouabletogiveyourselfsomepeaceofmindwhileyoutakethetimetofurtheraddresswhetherornotyouaregayWhetherornotandtowhatdegreeapersonacceptstheirsexualitydependsondensefactorssuchasthecultureofyourfamilythebeliefsaboutgaypeoplewithwhichyouwerebroughtupandyourowntoleranceforbeingauniqueindividualExaminingthesefactorswhetherinwardlybyyourselfinonlineblogsandsitesorlivewithotherpeoplerequirespatienceandeffortThemoreyouarewillingtocommittofiguringoutyourowntruththegreaterisyourchanceoffindingit
IvebeengoingthrougharoughtimelatelyIbeenintonothingbutwomenIveneverthoughtaboutmenuntilaweekagoImveryupsetanddepressedaboutthisItsnotnormaltomeIlookedatgaypornmorethanoncetoprovethatImnotgayIgetthesameresultseachtimeandIfeeldisgustThisistoughonmeImscaredthatIlookedtoomanytimesIkeepthinkingaboutitandshakeallthetime|HelloComingtotermswiththeideathatyoumightbeofasexualityotherthantheoneinwhichyouweresociallyraisedtobecanbeemotionallydisturbingandquiteunsettlingItcreatesanxietymaybeevenpanicandleavesusfeelingconfusedanduncertainaboutourownsenseofidentityItbecomesimportanttofirstaskyourselfhowyoufeelwhenyouarethinkingofbeingintimatewithguysorifyoudesirethemtobeintimatewithyouItisimportanttoknowwhatimpactthishasonyoubecauseitcandetermineyourleveloffollowthroughanddesireinpursuingsexualactivitywithsomeoneofthesamesexIamnotgoingtopassjudgmentonyoueitherwayevenforhavingthethoughtsIhaveworkedwiththelesbiangaybisexualtransgenderqueerLGBTQcommunityinvariouswaysovertheyearsManyIspeaktosaytheyhadtostruggletocometotermswiththisawarenessabouthowtheyseethemselvessexuallyMaybeyouarebisexualanddonthaveanexclusiveattractiontothesamesexYoumightconsiderdoingsomesearchesonlineforcommunitysupportgroupsinyourareatoexplorethefeelingsandissuesaroundthistopicTalkingtosomeonewhoyoutrustcanbehelpfultooRunningfromyourfeelingsisnotagoodideaandothersinasupportgroupforsexualityissuesmightbeabletorelatetoyouandwhatyouregoingthroughrightnowThiswillofferyouperspectiveasyouthinkonhowthisplaysoutinyourlifeCounselorsaretypicallywelltrainedtoprovideclinicalservicestoclientswhoareexperiencingfeelingsandthoughtsmuchliketheonesyouarehavingnowIencourageyoutoconsiderreachingoutforhelpYouarenotcrazyorinsaneforthinkingofworkingwithacounselornorofhavingfeelingsofsamesexattractionIfyoudecideyouareindeedgaythenknowthatyouarenotaloneandneverwillbealoneinthatfeelingThereisahugecommunityofsupportforyouAdditionallyweallneedhelpsometimesdealingwithallsortofissuesAcounselorcanworkmoreindepthwithyoutoexaminethemotivationsbehindthefeelingsandhelpyoucometotermswiththemmoredirectlyIhopethatyoucometoaplacewhereyoufeellessaloneandmoresecurewithyourselfasyouexaminethisareaofyourlifeNomatterwhatdonotfearbeingyourselfAgainyouarenotaloneIpromiseWarmregardsShawnBerthelMSLMHC
IvebeengoingthrougharoughtimelatelyIbeenintonothingbutwomenIveneverthoughtaboutmenuntilaweekagoImveryupsetanddepressedaboutthisItsnotnormaltomeIlookedatgaypornmorethanoncetoprovethatImnotgayIgetthesameresultseachtimeandIfeeldisgustThisistoughonmeImscaredthatIlookedtoomanytimesIkeepthinkingaboutitandshakeallthetime|HiBrookfieldItcanbeunsettlingwhenwefeelsomethingasfundamentalasoursexualorientationshiftingIlikethatyourehonestenoughwithyourselftosayImstrugglingwiththisToacceptthatthereisaquestionisabraveplacetobeAnditdoesntnecessarilymeanyouregayUnfortunatelyweliveinaculturethatwantstoputpeopleinslotsmaleorfemalestraightorgaywetendtonotlikethosegreyareassomuchasacultureThetruthisthatifwegrewupinasocietywheretherewasntthiscategorizationifwefeltfreetoexploreandgrowsexuallywemightbesurprisedatwhoweareattractedtoYoudonthavetoputyourselfinaslotOursexualpreferencesaremorefluidthanwethinkanditcanchangeovertimeWealsoliveinaculturewherethereisprejudiceagainsthomosexualityordifferentnessingeneralThewishtonotbegaycanbepowerfulManypeoplewhoaregayspendyearsbelievingtheywereheteroxualfightingagainstrepressingorignoringtheirgaythoughtsThisisneedlesspainIfyouaregaythereisnoshameinthatandyoucanstillhaveagloriouslifefilledwithloveandpassionHavingsaidallthatjustbecauseyouhavethoughtsaboutmenorgetturnedonbygaypormdoesntmeanyouregayManyheterosexualpeoplehavethoughtsandfantasiesaboutthesamesexitsarousingbecauseitsnaughtywerecuriousabouttheforbiddenorwerejustcuriousBecomingarousedbygaypornisnormalformanyheterosexualmenSexualorientationisntjustaboutsexeitherAdifferentgaugeofwhoyouaresexuallycanbefoundinyouremotionstowardsmenorwomenAreyoudrawnintoemotionalconnectionswithmenmorethanwomenWhodoyoufeeltheurgetoexploreandbeclosetoExploringyoursexualitythroughbeingopentodifferentexperiencescanhelptooHowdoesitfeeltokissamantotouchamanascomparedwithawomansometimesthisfeelslikesuchabigandforbiddenstepthatitsabarriertodiscoveringourselvesWedontwanttoopenthatdoorIwishyouwellasyoudoexactlywhatyouaresupposedtobedoingexploringanddiscoveringyourselfItsanexcitingjourneyandyoumightwanttofindatrustedpersontotalkmoreaboutthiswith
Iamaheterosexualmaleinmylate20sIfindmyselfwearingpantyhoseheelsskirtsandotherwomensclothinginprivateIamtornonhowtofeelaboutitIenjoyitverymuchIhavehadapantyhosestockingfascinationandotherkinkyfetishinterestssinceIwasyoungIhavenohistoryofsexualabusegrowingupIamcurrentlysingle|LetyourselfenjoycrossdressingWhatsoundsinyourwayarewhateverbeliefsyougreuphearingseeandabsorbcurrentlyConcentrateonyourownsatisfactionandthatyouaredoingthisinanonharmingwayMaybeifyoubranchoutyourinterestbyfindingotherpeoplewhoenjoycrossdressingasmuchasyoudoWithanyinterestoractivitysocialinteractionsupportsit
Iamaheterosexualmaleinmylate20sIfindmyselfwearingpantyhoseheelsskirtsandotherwomensclothinginprivateIamtornonhowtofeelaboutitIenjoyitverymuchIhavehadapantyhosestockingfascinationandotherkinkyfetishinterestssinceIwasyoungIhavenohistoryofsexualabusegrowingupIamcurrentlysingle|HithereItsoundslikeyouhavealreadystartedtoansweryourownquestionbystatingthatyoulovecrossdressingverymuchandIamgladyouenjoyitCrossdressingissomethingmanypeopleenjoyandthereisnoharminitwhatsoeverMyquestiontoyouwouldbeWhatismakingyoufeeltornaboutitThereisunfortunatelystillalotofnegativestigmaassociatedwithpeoplewhoexpresstheirgenderorsexualityinwaysthatdifferfromthemajorityAndsometimescertainsexualinterestsareactuallyverycommonoreveninthemajoritybutbecausepeoplecarryshameaboutbeingdifferentwhenitcomestogenderandsexualityweassumeweareallaloneBeingasexualorgenderminorityorsomeonewhoparticipatesinkinkorexpressestheirsexualityorgenderidentityinauniqueandpersonalwayoftenmeanssufferingfromsomethingcalledinternalizedoppressionWegrowupbeingexposedtocertainassumptionsandbeliefsaboutwhatisacceptablebehaviorandevenfaceconsequencessometimesifwedontfitinthewayotherstellustoEvenifthoseassumptionsareharmfulandwrongwestillinternalizethemandfeelguiltyaboutwhoweareThereisnothingwrongwithusbutfeelingstigmatizedandisolatedcanleadtofeelingsofshameembarrassmentorlikesomethingiswrongwithusButthereisabsolutelynothingwrongwithyousobeproudofwhoyouareandwhatyouenjoyYoucancontinuetosimplyenjoyitprivatelyormaybeyoudeventuallyliketoshareitwithapartnerormaybeevenjoinacommunitywithsimilarinterestsIllleaveyouwithaquotefromcomedianEddieIzzardwhoidentifiesasinhisownwordsastraighttransvestiteTheyrenotwomensclothesTheyremyclothesIboughtthemTakecareandthanksforyourquestion
Iamaheterosexualmaleinmylate20sIfindmyselfwearingpantyhoseheelsskirtsandotherwomensclothinginprivateIamtornonhowtofeelaboutitIenjoyitverymuchIhavehadapantyhosestockingfascinationandotherkinkyfetishinterestssinceIwasyoungIhavenohistoryofsexualabusegrowingupIamcurrentlysingle|IfyouenjoycrossdressingandarecomfortablewithhowyoufeelaandawareofyourownthoughtsandfeelingsaboutitinprivateascomparedtoinpublicIseenoproblemwiththatIfyouwouldliketobecomemorecomfortablewithitorexpressmorefeelingsaboutitIrecommendthatyouseealocalmentalhealthprofessionalnotbecausethereisanythingwrongwithwhatyouaredoingbutsoyoucanlearnmoreaboutyourselfintheprocessYoumayfindthatdoingthisinprivateandhavingapartnerwhoacceptsthatisyourviewofhowyouwouldlikethingstobeYoumaydiscoverthatyouwouldliketodothisinpublicIappreciateyourhonesty
IhavealwayswantedtohaveatransitionfrommaletofemaleforsometimenowThisissuehaspersistedfor10yearsalreadybutIdontknowwheretostartIdonothavethesoundestinformationeither|WonderfulIamsoexcitedforyouWhatahugedecisionIamwritingfromTorontoCanadasoitishardformetodirectyouspecificallyIwouldstartwithtwothings1Findadoctorthatiscomfortableperscribinghormonesand2findaCounsellororTherapistthatistransgenderspecializedTheywillknowhowtransitioningworksinyourhealthcaresystemandothersupportsaswellGoogleisawonderfulwaytofindtheseresourcesIwishyouwellThanksforwriting
InmiddleschoolandhighschoolmyfriendsandfamilythoughtIwasgayItriedtellingthembuttheywouldntbelievemeItalmostfeelsliketheywantedmetobeNowImactuallystartingtobelievethemIknowIwasntbackthenandnowImnotsureanymore|IagreewithAmyWegetalotofpressurefromothersandevenourselvestodefinewhoweareandwhatwewantataprettyearlyageThetruthisoursexualitycanchangeandgrowindirectionsweneverimaginedImaybewrongbutIamgettingtheimpressionthatyoumaynotwanttobegayThatthisissomethingyoudidntlikeotherssuggestingandnowyouareuncomfortablewiththeideathatitmaybetrueThiswouldcertainlybeunderstandableYoursexualityisYOURSandyoursaloneItcanbequitefrustratingandhurfulwhenotherstrytodefinewhoyouareAnditcanbeequallyfrustratingwhenyouaretryingtofigureitoutforyourselfThetruthisthattherearemanydifferentpossibilitieswhenitcomestosexualorientationItmayhelptothinkaboutwhatqualitiesyoufindattractiveWhatkindofpersoncanyouseeyourselfbeingattractedtoSomeonesmartFunnyLovesdogsIfyoulookforthesequalitiesinapersontheymayleadyoutobeingattractedtosomeoneofthesamesexbutmaybenotAtleastyouwouldbechoosingsomeonebasedonvaluesandqualitiesthatyouloveandadmireAnotherideaistochatwithacounselorifyouareinterestedPreferrablyonewhohasdonesometraininginaffirmativetherapyBewellandbeyouRobinJLandwehrDBHLPCNCC
InmiddleschoolandhighschoolmyfriendsandfamilythoughtIwasgayItriedtellingthembuttheywouldntbelievemeItalmostfeelsliketheywantedmetobeNowImactuallystartingtobelievethemIknowIwasntbackthenandnowImnotsureanymore|UsethistimetoexplorewhoyouareimaginewhatyourlifewouldbelikeifyouweregayandnotaskyourselfwhatisdifferentWhatscenariodoyoufindyourselfgravitatingtoWhatisimportantisthatyouarehappyMymessagetoyouisthatyoudonotneedtodefineyourselfwithyoursexualpreferenceorfeeltheneedtolabelyourselfespeciallyifyouareconfusedandexploringwhatyoursexualpreferenceis
ImaguyIfIdontlikegirlsnordoIlikeguysdoesthatmeanImgay|ItdoesntsoundlikeyouarefindingyourselfattractedtoanyoneItcouldmeanthatyoujusthaventconnectedwithanyoneyoufindattractiveorthatyouareasexualessentiallynotorientedtowardanyoneIwouldsuggestdoingsomereadingonasexualityandseeifitconnectstohowyoufeel
ImaguyIfIdontlikegirlsnordoIlikeguysdoesthatmeanImgay|HiandthanksforyourquestionIagreewithmycolleaguesaboutresearchingasexualitybutIwanttooaddacoupleofthingsaboutthatHereisawebsitethatyoucanstartwithtogetsomeinformationaboutasexualityhttpwwwasexualityorghomeThereareawholelotofmythssurroundingasexualityOneisthatpeoplewhoareasexualhaveabsolutelynointerestinsexandthatisnotalwaysthecaseTherearevariationsofasexualitySomepeoplewhoareasexualhaveaninterestinsexandothersdontAlsoonceyoureadmoreonthistopicyoumayfindthatyoudontconnectwithasexualityeitherandthatisokayOursocietyusuallythinksofsexualorientationsasonlybeingstraightgaylesbianorbisexualbutthetruthistherearemanyvariationsofsexualorientationsKeepexploringThereisagoodchancethatthereisacommunityofpeoplewhofeellikeyoudoFinallylabelsareimportantforalotofthingsbutlabelingourselvescansometimesleadtosomepainfulfeelingsTrynottofeelpressuredtolabelyourselftooquicklyThisisyourjourneyYourexperienceTakeallthetimeyouneedYoumayneverfeeltheneedtolabelhowyoufeelandthatisokaytooHopethishelpsBewellRobinJLandwehrDBHLPCNCC
ImaguyIfIdontlikegirlsnordoIlikeguysdoesthatmeanImgay|NoitdoesnotnecessarilyYoursexualpreferenceisbasedonwhoyouAREattractedtonotwhatdoesnotturnyouonIfyoufindyouhavenosexdriveatallthisiscalledasexualButyoudidnotmentionwhatyoudofindarrousingeitherHopethishelps
ImtransgenderIknowIambutIveonlytoldafewfriendsIknowIcanttellmyfamilybecauseofpreviousconversationswevehadTheyjustwouldntacceptitMygenderdysphoriaisgettingreallydifficulttodealwithonmyownIneedsomestrategiesfordealingwithitWhatshouldIdo|HiItcanbedifficulttohandlesuchatransitiononyourownIworkwithclientstounderstandtheirneedsandwantsThiscaninvolvehowtocommunicateeffectivelywithfriendsfamilyandotherlovedonesorlearninghowtohaveselfacceptanceIstronglyrecommendspeakingwithalicensedclinicianoneononetohelpfacilitatethechangeyouarelookingfor
ImtransgenderIknowIambutIveonlytoldafewfriendsIknowIcanttellmyfamilybecauseofpreviousconversationswevehadTheyjustwouldntacceptitMygenderdysphoriaisgettingreallydifficulttodealwithonmyownIneedsomestrategiesfordealingwithitWhatshouldIdo|HelloandthankyouforyourquestionIamsogladthatyoureachedoutforhelpIknowthatthedysphoriacanfeelnearlyimpossibletohandleespeciallysinceyouhavelimitedsupportfrompeoplewhoacceptwhoyouareYoumayalreadyknowsomeoftheseresourcesbutIamgoingtoshareafew1ThewebsitewwwletsqueerthingsupcomisablogfromaverygoodwriterthatIknowHisnameisSamDylanFinchandheistransgenderHewritesaboutmentalhealthtransgenderissuesandmanyothertopicsIknowhehasfrequentlywrittenaboutgenderdysphoriaandwaystomanageitYoumaywanttocheckouthissiteanddoasearchonthere2ThewebsitewwweverydayfeminismcomemploysmanytransgenderwritersandseveralhavewrittenaboutgenderdysphoriaandhavegivenideasformanagingitIfyousearchforgenderdysphoriaontheirsitemanyarticlespopupItmaybeagoodresourceforyouespeciallyifyoueverfeellonelyandstarttoforgetthatthereareothersouttherewhoarelikeyouandhaveyourback3IamnotsurewhereyoulivebuttherearecounselorswhospecializeinaffirmativetherapywhichiswhatisrecommendedforfolkswhoarepartoftheLGBTQcommunitySoifyoudecidetoseeacounseloraboutthedysphoriatrytofindonethatspecificallysaystheyhavebeentrainedintheaffirmativeapproachInadditionfeelfreetoaskquestionsofthecounselorbeforeagreeingtoseethemforcounselingAnethicalcounselorwouldhavenoproblemansweringthembeforehavingyoucomein4IftherearesomeLGBTQresourcecentersinyourareatrytoreachouttothemandseeiftherearesupportgroupsGainingmoresupportfromotherswouldbehelpfulSometimesLGBTQfriendlycounselorsleavetheircontactinformationforpeopleinresourcecenters5FinallyIknowyouhavenotmentionedbeingdepressedorsuicidalbutIalsoknowthatitisverycommonforpeopletoconsidersuicidewhentheyarestrugglingwithdysphoriadealingwithtransphobiaetcIfthiseverhappenstoyoupleasecall911ortheTransLifelineItsfreeat8775658860VisittheirsiteatwwwtranslifelineorgIhopesomeoftheseideashelpFeelfreetosendanothermessageifyouhaveafollowupquestionBewellbeYOURobinJLandwehrDBHLPCNCC
