Context|Response
implanningtohavebabysoihavetoquitsmokingbutitshardsometimesitsnotaphysicalneeditsmentalicannothelpmyselffromthinkingaboutsmokingwhatcanidotogetridofthisaddiction|quittingsmokingcanbedifficultitsalsotruethatthereispartthatissometimesaphysicalneedandapartthatisoftenconnectedtoemotionsinsomewayfromthewaythatyouwrotethisitsoundslikeyoumayhavebeenabletostopsmokingphysicallybutstillhavecravingsonethingyoucandoistalkwithyourprimarycarephysicianorobgynaboutwhetherthereisanythingthatyoucantaketohelpwiththecravingssometimesthatcanveryhelpfulasfarasthemoreemotionalormentalpiecethesethingscometomindsometimesacrucialpartislookingatthehabitofsmokingandseeingwhatelseyoucandotokeepyourmindandhandsbusytherearesometimestoyslikethoseavailableatofficeplaygroundthatmayhelptokeepyouphysicallyoccupiedtherecanalsobechangesoradditionstoyourroutinebecauseiimaginethatsmokingtookupagreatdealofyourtimemaybewhenyouhavethetemptationtogetupandgotohaveacigaretteyoucouldhaveseveralotherthingsthatyoucangetupanddoinsteadthelistisendlessbutafewexamplescouldbedoingsomephysicalexercisewiththepermissionofyourdoctorjustforacoupleminutesbecausethatcouldhelpwiththecravingaswellcompletingapuzzlelearninganewactivitythatrequiresusingyourhandspaintingorknittingperhapsanotherpieceofquittingsmokingisoftenlinkedtoanxietyorotheremotionalchangesperhapsirritabilitydependingonwhatitisthatyoumaybefeelinglearningotherstrategiestousecanbehelpfulaswellthiscanallbequiteoverwhelmingandaverybiglifechangeiwouldrecommendthatifthingsdonotbecomeeasierforyouconsidertalkingwithatherapistthenyoucouldnotonlyhavesomemorestrategiesorideasdirectlyrelatedtoyoubutyoucouldhaveverydirectsupportforwhatyouaretryingtodoigiveyoualotofcredit
implanningtohavebabysoihavetoquitsmokingbutitshardsometimesitsnotaphysicalneeditsmentalicannothelpmyselffromthinkingaboutsmokingwhatcanidotogetridofthisaddiction|itcanbechallengingtoquiteanythingoncewesetourmindtoitweoftencravethethingsmorethatweknowwecannotorshouldnothavewiththatbeingsaidiwouldencourageyoutobecomeawareofthechemicaldependencypartthatcigaretteshaveonyourbrainandyourbodythenmakeyourselfawareofthementalpartthehabitpartoftentimespeoplewillengageinsmokingagainjustfromthemeresocialaspectofitmakeyourselfawareoftheseanddeviseaplanofthethingsyouwilldoinsteadofgoingoutonsmokebreaksortheritualofsmokinginthecarononthebackporchthereareplentyofsupportgroupsouttheretohelpwiththisaswellsmokingcessationisagoodresource
myboyfriendandirecentlybrokeuponeweekwewerefineandthenexthetoldmeheneededspacehecompletelydeletedmeoutofhislifehedoeshaveanopiateaddictionheclaimedhewassoberbutsincewevesplitiveheardmanyliesfromhimcouldhebeusingagainanddoesthisaddictionaffectthemind|studieshaveproventhataddictionaffectsthebraintherearemanycopingskillsthataddictsusetoenabletheiraddictionaswelliwouldrecommendthatyouspeakwithsomeoneabutyourrelationshipandyourconcernsnotonlysoyoucanhavemoreclarityinthesituationbutweoftentendtogravitatearoundortowardthesametypesofindividualsbeingmoreawareofyourrelationshipwillhelpyouinthefuturewhenreengaginginpersonalrelationships
myfriendisabusingherprescriptionmedicineeventhoughshetoldmeshedidnthaveanymorepillsifoundshehasprescriptionsforanxietymedications|yourfriendneedstoadmittheyhaveaproblemifnotnomatterhowmanypillsyoutaketheywillfindawaytogetmoreitisalsoafederaloffensetotakesomeoneelsesmedicationsoifyoudidtakeitshecouldhaveyouarrestedinotherinstancesitcanbemoredangeroustotakemedicationawaythanslowlytaperingoffofthemlikeanythingweputintooursystemourtolerancebuildsupandcaneffectusindifferentwaysiwouldlistentoheranddiscusswhyshefeelsthatsheneedstobeonthemedicationsratherthanplayingbadcopinthissituationencouragehertogethelpandletherknowyourethereforher
myfriendisabusingherprescriptionmedicineeventhoughshetoldmeshedidnthaveanymorepillsifoundshehasprescriptionsforanxietymedications|yourgoodintentionstohelpyourfriendstaycleanareverycaringaboutherunlessyourfriendfeelslikestoppingpillstakingthemawaywillmeanshefindsthemsomeplaceelsetheproblemthatanyonewhoisaddictedtopillshasisthatthepersonispsychologicallyandatleastwithxanaxphysicallyaddictedtakingpillshasbasicallybecomeastandardpartofyourfriendslifeherproblemisbiggerthanyourabilitytocareifyouhaventalreadydonesotellyourfrienddirectlyaboutyouropiniononthewaysheisusingpillsthisisnotaguaranteethatshellstopitisawayofyoushowingthatyoucareaboutherofferingloveandadvicearetheonlythingsyoucandoforhermeanwhileknowingsheishurtingherselfisprobablyhurtingyoubesuretokeepasenseofbalancewithinyourselfofferyourconcernandknowsheistheonewhomustdecidetostopusing
myfriendisabusingherprescriptionmedicineeventhoughshetoldmeshedidnthaveanymorepillsifoundshehasprescriptionsforanxietymedications|hellothankyouforyourquestionihaveaworkedwithmanypeoplewhohavebecomeaddictedtobenzodiazepineslikeclonazepamitisadifficultroadforpeoplewhoaretryingtobecomecleanitisalsoaverydifficultroadforthosewholovethepersonandaretryingtobesupportiveduringthosetimesitisimportanttoremembertotakecareofyourselftooasfortakingyourfriendspillsmyconcernwouldbethelegalramificationsthatyoucouldfaceshouldyoueverbecaughtwithsomeoneelsesprescriptionmedicationandespeciallythesetypesofmedicationsourlawshavebecomemuchmorestrictsurroundingprescriptiondrugsalesandpossessionduetotheincreaseinprescriptiondrugabuseinadditionpeoplewhoareinactiveaddictionarelikelytofindsomeothermeanstogettheirdrugsoitwoulddolittletohelptheoverallproblemidontknowaboutyourfriendsfamilysituationbuttheymaybeabetterroutetotakeifyouareconcernedaboutyourfriendtheymayalreadybeinvolvedbutwithyourhelpyoumaybeabletoconvinceyourfriendtogototreatmentwillinglythatisusuallybetterinmanystatestherearealsoinvoluntarycommittalprocesseswhereapersonsfamilymaybeabletoconvinceacourttoforcethepersonintotreatmentthisvariesfromstatetostateifyourfriendsfamilyisnotawareofthisoptionitmaybesomethingtolookintoitusuallydoestakearelativeoramedicalprovidertobeginthisprocessifitisavailableihopethiswashelpfulandiwishyouandyourfriendwellrobinjlandwehrdbhlpcncc
shesmystepmomimprettysureshesillegallybuyingthedrugsandhidingthemfrommydad|iwouldsuggesthavingaconversationwithyourdadandthenhavingaconversationasafamilywithyourstepmomusuallythereareothersignsofusethatcanoftenbemissedbeawareofbehaviorchangesandmoodswingsbesupportiveandreadytolistenoftentimesindividualssufferingfromaddictionwilldenyuseuntiltheyarereadyforhelp
mybrotherhasbeenaheroinaddictforyearsandhesnowinhismid30shehastakenfrommemymomandmygrandparentshessickintheheadnowhemovedhisgirlfriendintothehousebecausetheybothmanipulatedustodaymymomandmybrotherwenttoetotoeoverhisgirlfriendnothelpingaroundthehouseandalwaysbeinghighiendeduphittingmybrotherforgettingsoclosetomymomsfaceifeelterriblebuthesalwayspickinghisgirlfriendoverusmindyouhetellsothergirlsthathehateshisgirlfriendhessingleandshesonlylivingherebecausehefeelsbadwetriedkickingthemoutandeverythingbutnothingisworkingtheydonothingtotryandhelp|ithinkthebestthingforyouistospeakwithsomeoneonhowyoucanbestcopewiththesituationitcanbechallenginglivinginahouseholdwithsomeonewhoiscurrentlyaddicteditisalsoimportantthatyourealizethatyoucanonlyworkonyourselfotherindividualsneedtotakethesameaccountabilityenablingoftenhappensinhouseholdswithaddictionitcanbeachallengingenvironmenttolivein
mybrotherhasbeendiagnosedwithparanoidschizophreniaandhasnotbeentakinghismedicationhesbeenusingmethamphetamineandalcoholandwasfoundsleepingnakedinmystepmomdrivewayin12degreeweatheriwasadoptedinbyhisdadwhojustpassedandhismotherwillnotgetinvolvedbecauseshesafraidoffinancialresponsibilitydoihavetherightstobeabletosignmybrotherintomentalhealthfacility|imsorrytohearthatyourbrotherhasbeenhavingsucharoughtimehesluckytohaveyouonhissidealthoughhemaynotalwaysseeitthatwayasfaraswhetheryoucansignhiminthatdependsonalotofdifferentthingsiwouldsuggestthatyougooglethestateandcountythatyouliveinaswellassomephrasesimilartocrisishotlinetheycantellyouhowitworksinthatcountymyguessisthatyoucouldsignhiminaslongashemetthecriteriaforadmissionatthatmomentbuticantbeentirelysureyoucouldalsoaskthepersononthephoneaboutfinancialresponsibilityihavenotheardofthatbeingaproblembutiguessitwoulddependoninsuranceifyouhavetroublefindingalocalhotlineconsidercallingthenationalcrisisnumber8002738255andaskthemtohelpyoufindsomeonelocal
mybrotherhasbeendiagnosedwithparanoidschizophreniaandhasnotbeentakinghismedicationhesbeenusingmethamphetamineandalcoholandwasfoundsleepingnakedinmystepmomdrivewayin12degreeweatheriwasadoptedinbyhisdadwhojustpassedandhismotherwillnotgetinvolvedbecauseshesafraidoffinancialresponsibilitydoihavetherightstobeabletosignmybrotherintomentalhealthfacility|thanksforaskingthisquestioniknowitcanbereallydifficulttodealwithissueslikethistoansweryourquestionyoumightbeabletogetyoubrothersomementalhealthhelpevenifhedoesntrecognizethatheneedsitinmoststatesanindividualcanrequestamentalhealthevaluationofafamilymemberifthatfamilymemberposesadangertothemselvesorsomeoneelseoriftheyareunabletotakecareoftheirownbasicneedsyoucanalwayscall911ifyouareconcernedabouthisimmediatesafetyforexampleifyoufindhimsleepingoutsideinbelowfreezingweatherasanalternativetocalling911youmightalsobeabletorequestanevaluationfromanauthorizedmentalhealthproviderthedeatsilsofwhoyouwouldcontactvaryfromstatetostateheresalinkwithsomeadditionalresourceshttpwwwtreatmentadvocacycenterorgsomeoneiknowisincrisishesluckytohaveabrotherwhocaresforhiswellbeingasmuchasyoudo
mybrotherhasbeendiagnosedwithparanoidschizophreniaandhasnotbeentakinghismedicationhesbeenusingmethamphetamineandalcoholandwasfoundsleepingnakedinmystepmomdrivewayin12degreeweatheriwasadoptedinbyhisdadwhojustpassedandhismotherwillnotgetinvolvedbecauseshesafraidoffinancialresponsibilitydoihavetherightstobeabletosignmybrotherintomentalhealthfacility|theanswerdependsonwhatstateyoulivesincethedescriptionyouwritehereisthatyourbrothermaybeaseriousrisktohimselfandothersitisworthcontactingamentalhealthhotlineoroneofyourlocalareahospitalsandtalktoasocialworkerorotherprofessionallevelpersonintheirpsychiatrydepartmentaskthesamequestionyoupostedhereyourquestionisagoodoneandmeritsseriousfollowthrough
mybrotherhasbeendiagnosedwithparanoidschizophreniaandhasnotbeentakinghismedicationhesbeenusingmethamphetamineandalcoholandwasfoundsleepingnakedinmystepmomdrivewayin12degreeweatheriwasadoptedinbyhisdadwhojustpassedandhismotherwillnotgetinvolvedbecauseshesafraidoffinancialresponsibilitydoihavetherightstobeabletosignmybrotherintomentalhealthfacility|hellomyheartgoesouttoyouyourbrotherandyourfamilydealingwithaverypainfulanddifficultsituationinnewyorkyoucantinstitutionalizesomeoneelsedirectlyyoucanhowevercallthepoliceoremsiftheyagreethathewouldbenefitfromhospitalizationanditsoundsliketheywouldhecanbeheldinthehospitalforupto72hourswhetherheagreesornotsomehospitalswillnotholdapersonthatlonginspiteofwhatwemightwantihaveseenmanypatientsinandoutofhospitalscountlesstimesandithasbeenmyexperiencethatitcanbeextremelydifficulttoholdapersonlongenoughtoachievegoodstabilityandanappropriateaftercareplanhospitalsinnyctendtotakeapatchandreleaseapproachmoreoftenthaniwouldlikeitsbeenmyexperiencethatfamilymakesadifferenceassertiveknowledgeablepersistentfamilycanimprovethequalityofyourlovedonescarehospitalsarehighlypressuredtodischargepeoplequicklybuttheycannotdischargeahomelesspersonwithoutsomeplacetogoifyourfamilyiswillingtoacceptyourbrotherthatwillbethepathofleastresistanceforthehospitalifthefamilyrefusestheywillbeforcedtofindanotherpathforhimyoucanalsopressurethehospitaltorefertorehabafterpsychiatricallystablizedwhichmayonlytakeafewdaysandthatmaygiveyourbrothermoretimetobeginmakingclearheadeddecisionsifyourbrotherhasapsychiatristthatpersonshouldbeactivelyinvolvedihadapatientpatchedandreleasedthreetimesinspiteofmyadvocacyandhimliterallybeggingtoremainandstophisvoiceswefinallygota90dayhospitalizationbecauseistrongarmedhispsychiatristintodemandingthatthehospitalstabilizehispatientifyourbrotherhasahistoryofnoncompliancewithoralmedicationsyoucanpushthehospitalforinjectionwhichagainwillhelpyourbrotherstaystableforlongerbestwishestoyouandyourfamily
mybrotherhasbeendiagnosedwithparanoidschizophreniaandhasnotbeentakinghismedicationhesbeenusingmethamphetamineandalcoholandwasfoundsleepingnakedinmystepmomdrivewayin12degreeweatheriwasadoptedinbyhisdadwhojustpassedandhismotherwillnotgetinvolvedbecauseshesafraidoffinancialresponsibilitydoihavetherightstobeabletosignmybrotherintomentalhealthfacility|familymemberssometimesgetpowerofattorneyovervulnerableadultsifyouhadthisyoucoulddosomethinglikethatimassumingthatyoudontthoughtherearestepsfamilymemberscantakethroughthecourtsystemtogetsomeoneinvoluntarilycommittedbutitisalongprocessidealwithsituationslikethiseverydayonthejobtheonlytimeanadultcanbecommittedagainsttheirwillisiftheyaredeemedbythedoctorsuchasatanemergencyroomtobeathreattoselforothersforinstanceifhehadsuicidalthoughtsandaplantocarryouttheactionorifhehadhomicidalthoughtsagainstsomeoneelseandaplantocarryitouthecouldbeplacedonashortholdbuttheseholdsonlylastforafewdaysthisstillisntalongtermsolutionanadulthastherighttorefusetreatmentandtherighttomaketheirownchoicesnomatterhowbadthosechoicesareifyouhaveawaytogethimtoanerwheneverthingslikethathappensuchasbeingfoundsleepingoutsidein12degreeweatheritwillhelpalottheymayormaynotdoashorttermcommitmentfortreatmentbasedonthesituationthatbringshimtotheerbutitsastarttheycanhelpsethimupwithappointmentsforpsychandhecangetonmedicationsyoucanhelpbytakinghimtoappointmentsandmakingsurehismedicationsgetfilledhoweveryoucantforcehimtotakethemedssothismaybesomethingthathappensalotwithenoughofapapertrailofmanyervisitsandthatsortofthingyoullstandabetterchanceofgettingacourtappointedpsychwardstaysometipsaboutervisitsdontsendhimalonealwaysgowithhimorhavesomeonegowithhimbecauseyouwillbeabletogivethetreatmentteambetterinsightintowhatsgoingonthanhewillhemaysayeverythingsfineandhewantstoleavesotheywonthaveanyreasontokeephimifthatisthecasegowithhimifyoudogetpowerofattorneytakethepaperworkwithyouwhenyougototheerandtodoctorsappointmentsbecausetheyarentjustgoingtotakeyourwordtheyneedtoseetheactualpaperworkhavingitonfileintheirsystemisntgoodenoughbecausepaperworkexpiresetctakeitwithyouatalltimesyoucanalsocompilehismedicalrecordsandthatsortofthingtotakewithyousotheycanseeafullhistoryofwhatsgoingonkeepinmindthatifyoudogetpowerofattorneythismakesyouhisguardianandyouhavetotakecareofhimotherwiseyoucangetreportedforvulnerableadultabuseandneglectinfactyourmomignoringandnothelpingmayalreadyputheratriskofthatbecausesheiswillinglydoingnothingtohelpsomeonewhoclearlyneedsthehelpshewontbefinanciallyresponsibleforthehospitalordoctorbillsbutshouldbeheldresponsibleforhissafetysomeoneshouldtherearegrouphomesforpeoplewithschizophreniabeingresponsibleforsomeonedoesntmeanyouhavetopaytheirbillsitjustmeansyouaregoingtomakesuretheygetthecaretheyneedthatcaremaybeplacementinalongtermcarefacilitylikeagrouphomeoranursinghomepsychinpatienthospitalsarentlongtermsoyoudoneedtolookintootherlongtermoptionspsychinpatientstaysaretemporaryandaretostabilizehimtheyrenotwheresomeonestaysforevergoodluckandkeepupthegoodattitudeworkwithhistreatmentteamaskforasocialworkeriftheyseefamilythatiswantingtodotherightthingandwantingtohelptheyllhelpyouevenifitdoestakeawhiletogetthingssortedouttheworstthinganyofyoucandoisnotgotoappointmentsandthatsortofthing
ihavebipolariidisorderimaddictedtoalcoholandweedandimhopelessikeepdrinkingeventhoughitsharmingmyselfandothers|whatanimportantquestionimhearingyourhopelessnessandfearaboutthedamageofyoursubstanceuseanditsoundslikeyouhavereasonforconcernwhiletherecanbenegativestigmaaboutusingsubstancesforthemostpartsubstanceuseisanattempttocopewithemotionaldistressintheabsenceofsufficientcopingstrategieswealllookforcomfortwhenweareinpainandthismaybethewaythatyouaregettingcomforteventhoughitisalsohurtingyouinordertostopusingalcoholandweedyouwillneedalotofsupportandyouwillneedtolearnotherwaysofgettingcomfortwhenyouareinpainorstrugglingwithbipolarrelatedsymptomsthereisnothingtobeashamedofandweallneedhelpwhenwearestrugglingiwouldencourageyoutoreachoutforsupportinanywaythatyoucanhaveyoutalkedwithyourhealthcareprovidersaboutyourconcernsorfriendsorfamilymembersherearesomelinksofresourcesinwhistlerthatmaybehelpfulhttpwwwvchcalocationsandservicesfindhealthservicesprogramid11035httpredbookonlinebc211caservice95090549509054whistlermentalhealthandaddictionshttpmywcssorgprogramscounsellingassistancehttpredbookonlinebc211caorganization9489472alcoholicsanonymousaasquamishwhistler
ihavebipolariidisorderimaddictedtoalcoholandweedandimhopelessikeepdrinkingeventhoughitsharmingmyselfandothers|youmayfeelhopelessbutyouarenothopelessaddictionsofanysortaredifficulttoovercomeespeciallywhentheyservetoburypainandsufferingthatoneisexperiencingitisnotimpossibletoovercomealcoholordruguseabusedependenceonyourownbutyouwilllikelyfindmuchgreatersuccesswiththehelpofatherapistorothersupportsystemsuchasrehabilitationoralcoholicsanonymousisuggestdoingabitofresearchtoseewhattypeofhelpisavailableandfeasibleforyouinyourareaandgofromthereknowthatrecoverytakestimewillingnessandeffortdontgiveupandrememberthatyouarenothopelessyoucanmakethechoicetochangeyourhabitsandlearnnewwaysofhealthycopingbestoflucktoyou
ihavebipolariidisorderimaddictedtoalcoholandweedandimhopelessikeepdrinkingeventhoughitsharmingmyselfandothers|anyonewhowantstochangetheirlifepatheventuallywillbesuccessfulinthishowtostopabusingalcoholinvolvesafewstepsmostofthemtimeconsumingwithslowprogressandveryoftenwithtremendousemotionalpainthebasicpathistofigureoutwhatmotivatesyoutodrinktoomuchandbeaddictedtoweedalmostalwaysaddictionsarerootedinthepersonhavingsufferedfeelingdeeplyignoredhumiliatedshamedinvisiblenothingverypleasantsinceaveryyoungageusuallystartingaround18monthsmostoftenaddictsaresensitivepeoplewhohavebeenemotionallyoverburdenedbythegrownupsintheirfamilywithnooutletforemotionalexpressionornurturingthefrustrationgoesinwarduntiltheemotionalpainfeelsverybigandwithoutanoutletsopeoplemaskandnumbbysubstanceswhetherthisisfoodchocolateworkalcoholweedtherapythatishumanisticbasedisabetterfitthanonewhichisdrugorientedanddiagnosisorientedifyoudlikegettingseriousaboutknowingwhoyouareincludinganyunfairtreatmentofyouduringyourgrowingupyearsyoucandothisonceyouhaveastrongerselfrespectandawarenessyouwouldnaturallyavoidsubstancesbecausetheyharmpeopleharmingoneselfistheoppositeofselfrespectalsoaboutyourdiagnosisitmaynotbetrueatalltheushealthcaresystemlovessellingdrugstopeopleandcliniciansinagenciesandclinicsareencouragedtofindsomethingwrongwithpeopleinordertofindanewcustomerwhowilltakedrugsseeifyoucanfindatherapistwhoisindependentmindedandthereforefreetointeracttherapeuticallywithyouasahumanbeingnotasapotentialcustomeriftheyareabletolabelyouashavingsomethingwrongthissimplycontinuesthelonglineofbeingshamedbyothersthatcreatedtheaddictionprobleminthefirstplacegoodluck
ihavebipolariidisorderimaddictedtoalcoholandweedandimhopelessikeepdrinkingeventhoughitsharmingmyselfandothers|thisrelationshipwithyourstepdadsoundsverychallengingitishardtotobetoldoverandoveragainhownotgoodenoughweareletmeofferyouthisfrequentlywhenwesayharshmeannastythingstootherswearesimplyprojectingourownthoughtsaboutourselfiamnotadvocatingthatthisisokitseemslikeyourstepdadcouldalsousesomesupportyougettomakeyourownempoweredchoicearoundthisthisisyourlifeandifyoufindyourselfinasituationthatdoesnotsuityoumakeachange
ihavebipolariidisorderimaddictedtoalcoholandweedandimhopelessikeepdrinkingeventhoughitsharmingmyselfandothers|thefirststeptochangeistoadmitthatyouhaveaproblemthatisinneedofchangefrequentlyourproblemskeepusindenialalthoughfeelinghopelessisanuncomfortablefeelingitsuggeststomethatyouknowthatyoucannotdothisalonethebestcourseoftreatmentforyouistotreatalloftheseproblemstogetheralcoholdetoxcanbeverydangeroussoitisimportantthatyoudothisunderthesupervisionofamedicalproviderpreferablysomeonewhospecializesinaddictionknowalsothatalthoughmarijuanamaynotappeartobeasbigasaproblemasalcoholisitwillcauseyoutohaveanincreaseinalcoholcravingssocompleteabstinencefromdrugsandalcoholisneededireallyrecommendaninpatientstayforatleast30daysforanyonewhoisdealingwithaddictionwhethercombinedwithmentalhealthissuesornotifthisisnotapossibilitythenthenextbestthingwouldbeanintensiveoutpatientprogramthattreatsbothaddictionandmentalhealthissuesknowthatthereishopeforwhatyouareexperiencingyoucangetcontrolovertheseissuesthenextstepisfindingtheteamandorfacilitythatisgoingtohelpyoudoit
ihavebipolariidisorderimaddictedtoalcoholandweedandimhopelessikeepdrinkingeventhoughitsharmingmyselfandothers|youarenothopelessasyoucanseetherearemanypeoplewhocareaboutyourwellbeingandbelieveyoucanovercomethisiwouldsuggestthatyoufirstgetevaluatedforyouralcoholconsumptionalcoholisoneoftheaddictionsthatyoumayneedtoseekinpatienttreatmentforifnotinpatientthenbemonitoredbyadoctoronceyouareevaluatedandorcompleteinpatienttreatmentiwouldsuggestyouparticipateinaformofoutpatienttherapyonaconsistentbasis
mynewdaughterinlawjustinformedmethatsheissmokingmarijuanawhilepregnantbecauseofhermorningsicknessiminshockandidontknowhowtorespondijustlostmymomandshewasgoodwithadvice|haveyoureachedyourownconclusionsandreasonsfortheseregardingthetopicwhenyoufeelconfidentinyourownreasonsforyourconclusionsthenobviouslyaskyourdaughterinlawforsometimetogetherandtellherwhatyouthinkandyourreasonsforopinionsplanforthismeetingaccordingtothetypeofrelationshipyouhavewithyourdaughterinlawsinceyoursonwillalsobeaffectedbytheprenatalconditionsofhischildhemayalsobeinterestedinbeingpartofthisconversationalsoduringyourdiscussionfindouttheexactwaysthemorningsicknessaffectsyourdaughterinlawitispossiblethatschedulingadjustmentsinroutinescanbemadesoyourdaughterhasmoretimetorestorfewerresponsibilitiesforawhileuntilshefeelsbettermaybeyouandotherfamilymemberscanlightenherdailyroutinessoshehasmoretimeforherselftomanagehermorningsicknessinalessriskywaysendinggoodluck
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|itischallengingtoseeonesparentsageandtocopewiththenewdemandsyourmommeansalottoyouandthatiswhyyougeteasilyfrustratedimguessingthatitisnotthatsheismakingyoudoworkorthatherexpectationsarenonimportanttoyoubecauseifthatwerethecaseyouwouldnotfeelanyguiltacceptingthenewstagewillhelpyoucopewiththechangestakeadeepbreatheverytimeyoufeelfrustratedandthinkofthegoodtimesyousharedwithyourmombeforehergettingalzheimersrememberthatyourmomasshewasisnolongerandthatshehasrevertedtoamoredelicatephasealsoscheduletimeforyourselfanddothingsthathelpyourelaxcaretakingofanelderlyparentcantakeatollonyouanditisessentialtoincorporateselfcarefinallylookforanalzheimerssupportgroupinyourareathatwillhelpyouconnectwithotherpeoplegoingthroughthesamethingyouareagooddaughterandyourmomisluckytohaveyouinherlifesincerelymirellaimageandlikenesscounseling
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|thereissomegreatadviceherethatcanreallyhelpbutyouneedsomedirectsupportpleasefindacaregiversupportorganizationagriefgroupandanindividualtherapisttohelpyouduringthistryingtimeyourmommaynotknowwhatsheissayingormeantheawfulthingsshesaysbutthatdoesntmakeithurtlesspleasetakecareofyourselfandgtsomehelp
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|itsagoodquestionmananditmustbeterribletoseeyourmotherinthestateshesinunderstandthatalzheimersisduetounderperformingfunctionofkidneysadrenalsandconnectivetissuestrengthenersallofwhichmaybecorrectedwithappropriateprotocolsthatareinexpensiveandgenerallysimpletofollowimagineitlikeaflowerthatisnotfedproperlyaoncebeautifullyblossomflowerappearstobewiltingbutitslifeforcespiritandessenceremainfullythereandpresentandyourmomhearsyouletscleanheroutandseehersmilereturn
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|makesurethatyoucontinuetotreatyourmomwithrespecthoweveryoualsoneedtomakesurethatyouhavetimeawayfromhersothatthestressofcaringforherdoesntoverwhelmyoubalanceisthekey
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|youhavetheansweralreadyitisnotyourmomsfaultalwaysrememberthatinspiteofthediseasethathumanbeingyoucallmomisstilltheretocopewiththefeelingsoffrustrationangerandguiltpracticeacceptingwhatisatthistimebringpeacetothesefeelingsandcommittomoveontoprovideyourmomloveifyoucanusemindfulnessmeditationtostayfocusandcalmyourbrain
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|itisverydifficulttomovefrombeingthechildtobethecaregiverasinyoursituationyourmothersbehaviorasyoudescribeitisapartofthisdiseaseasthediseaseprogressesandsheislessawareofthepresentincludinghersurroundingsandwhosheisspeakingtoyourresponseofangerandfrustrationareunderstandableitisalsoapartofthegriefprocessasyouseeyoumotherslippingawaymentallyinthemomentthatyoufeeltheangerstepawaytakesomedeepbreathesandgiveyourselftimetocalmdownthenreturntowhateveryouweredoingwithhercaregiversofalzheimerspatientsneedalotofsupportthemselvestherearesupportgroupsaswellasrespiteservicesavailableinmanyareasthatwillhelpyouunderstandtheprocessthateachofyouisgoingthroughyoucangetmoreinformationaboutalzheimersdiseaseandlocalresourcesbygoingtowwwalzorg
mymotherhasalzheimersandshehasbecomesonastyandmeantoeveryoneandshealwaysasksforunrealisticsillyormeaninglessitemsigetsofrustratedandangrybutthenifeelguiltybecauseiknowitprobablyisntherfaulthowcanicopewithfeelinglikethis|whenyoufeelthefrustrationandangerbuildinginsideyouhavethatbeatriggerforyoutorememberafeelingthatyouwanttoexperienceinsteadofangerfrustrationandguiltforexampleunderstandingthensaythatwordtoyourselfasyoutakedeepbreathsbutknowthatthisisnormalforcaregiversfamilymemberstohavethesereactionsbecauseitisalsoanemotionalrollercoasterforyoueventhoughitisnormalitisstillgoodtotrytoresponddifferentylandicommendyoufordoingthatyoualsomaywanttolookforacaregiversupportgroupwhichwillhelpyouhearfromotherswhoalsorespondthisway
